0.,-1.2393082005860339,0,0,0.,-4.833376565136749,0,0,0.,-25.274184038592207,0,0,0,0,2.240361997330363,0.,0,0,5.390895581690627,0.,0,0,17.391749245041368,0.,0.,1.2273616717135905,0,0,0.,-2.740888895702529,0,0,0.,-31.50909496531297,0,0,0,0,3.3584010041555628,0.,0,0,12.037725581875769,0.,0,0,8.12344267514871,0.,0.,1.8806512844782448,0,0,0.,-2.2928813379345776,0,0,0.,-78.54149073097796,0,0,0,0,4.347061576108604,0.,0,0,39.00374306962361,0.,0,0,-49.41109659551307,0.
1.2393082005860339,0.,0,0,4.833376565136749,0.,0,0,25.274184038592207,0.,0,0,0,0,0.,2.240361997330363,0,0,0.,5.390895581690627,0,0,0.,17.391749245041368,-1.2273616717135905,0.,0,0,2.740888895702529,0.,0,0,31.50909496531297,0.,0,0,0,0,0.,3.3584010041555628,0,0,0.,12.037725581875769,0,0,0.,8.12344267514871,-1.8806512844782448,0.,0,0,2.2928813379345776,0.,0,0,78.54149073097796,0.,0,0,0,0,0.,4.347061576108604,0,0,0.,39.00374306962361,0,0,0.,-49.41109659551307
0,0,0.,-4.833376565136749,0,0,0.,-25.274184038592207,0,0,0.,-171.39325214271378,3.4796701979163966,0.,0,0,10.224272146827376,0.,0,0,42.66593328363358,0.,0,0,0,0,0.,1.7398350989581965,0,0,0.,-20.72730380193172,0,0,0.,-285.2110011371664,-0.32368401098521016,0.,0,0,20.260392268983356,0.,0,0,102.65072757108763,0.,0,0,0,0,0.,11.140722678687666,0,0,0.,-30.39058840347485,0,0,0.,-791.593552023659,-5.056194846282608,0.,0,0,50.46814975929652,0.,0,0,343.29635705937676,0.,0,0
0,0,4.833376565136749,0.,0,0,25.274184038592207,0.,0,0,171.39325214271378,0.,0.,3.4796701979163966,0,0,0.,10.224272146827376,0,0,0.,42.66593328363358,0,0,0,0,-1.7398350989581965,0.,0,0,20.72730380193172,0.,0,0,285.2110011371664,0.,0.,-0.32368401098521016,0,0,0.,20.260392268983356,0,0,0.,102.65072757108763,0,0,0,0,-11.140722678687666,0.,0,0,30.39058840347485,0.,0,0,791.593552023659,0.,0.,-5.056194846282608,0,0,0.,50.46814975929652,0,0,0.,343.29635705937676,0,0
0.,-4.833376565136749,0,0,0.,-25.274184038592207,0,0,0.,-171.39325214271378,0,0,0,0,15.057648711964125,0.,0,0,67.94011732222579,0.,0,0,463.68104618676136,0.,0.,8.699175494790993,0,0,0.,-0.2787595082769698,0,0,0.,-199.87913456989924,0,0,0,0,15.040886972108769,0.,0,0,164.83263897688275,0.,0,0,1202.723319588416,0.,0.,9.84598663474683,0,0,0.,50.650980672458616,0,0,0.,-380.99064173930856,0,0,0,0,-5.235463634141922,0.,0,0,495.2492990767512,0.,0,0,4204.961193823658,0.
4.833376565136749,0.,0,0,25.274184038592207,0.,0,0,171.39325214271378,0.,0,0,0,0,0.,15.057648711964125,0,0,0.,67.94011732222579,0,0,0.,463.68104618676136,-8.699175494790993,0.,0,0,0.2787595082769698,0.,0,0,199.87913456989924,0.,0,0,0,0,0.,15.040886972108769,0,0,0.,164.83263897688275,0,0,0.,1202.723319588416,-9.84598663474683,0.,0,0,-50.650980672458616,0.,0,0,380.99064173930856,0.,0,0,0,0,0.,-5.235463634141922,0,0,0.,495.2492990767512,0,0,0.,4204.961193823658
0.3057815526686948,0,0,0,-0.1817588855242731,0.,0,0,-1.4775626044277388,0.,0,0,0,0,0.,-0.45867232900304217,0,0,0.,-0.6820850151407709,0,0,0.,-1.3113624726522994,0.26021195719433055,0,0,0,-0.6013493345671505,0.,0,0,-3.0520240715482916,0.,0,0,0,0,0.,-0.6505298929858263,0,0,0.,-0.07660328077679364,0,0,0.,5.414133722994609,0.3472556931164251,0,0,0,-1.4789544637076162,0.,0,0,-5.362607969389801,0.,0,0,0,0,0.,-1.2153949259074879,0,0,0.,1.8678941162276164,0,0,0.,24.269283749520042
0,0.3057815526686948,0,0,0.,-0.1817588855242731,0,0,0.,-1.4775626044277388,0,0,0,0,0.45867232900304217,0.,0,0,0.6820850151407709,0.,0,0,1.3113624726522994,0.,0,0.26021195719433055,0,0,0.,-0.6013493345671505,0,0,0.,-3.0520240715482916,0,0,0,0,0.6505298929858263,0.,0,0,0.07660328077679364,0.,0,0,-5.414133722994609,0.,0,0.3472556931164251,0,0,0.,-1.4789544637076162,0,0,0.,-5.362607969389801,0,0,0,0,1.2153949259074879,0.,0,0,-1.8678941162276164,0.,0,0,-24.269283749520042,0.
0,0,-0.1817588855242731,0.,0,0,-1.4775626044277388,0.,0,0,-9.109234113719621,0.,0.,-0.1528907763343474,0,0,0.,-0.863843900665044,0,0,0.,-2.7889250770800382,0,0,0,0,0.3159953234389339,0.,0,0,-1.6878540412667498,0.,0,0,-16.30208940287342,0.,0.,0.13010597859716533,0,0,0.,-1.880651284478245,0,0,0.,-3.7419384916502656,0,0,0,0,1.123165108235689,0.,0,0,-5.056194846282627,0.,0,0,-43.637129361886956,0.,0.,0.5208835396746379,0,0,0.,-5.526878202310464,0,0,0.,-2.543756097428961,0,0
0,0,0.,-0.1817588855242731,0,0,0.,-1.4775626044277388,0,0,0.,-9.109234113719621,0.1528907763343474,0.,0,0,0.863843900665044,0.,0,0,2.7889250770800382,0.,0,0,0,0,0.,0.3159953234389339,0,0,0.,-1.6878540412667498,0,0,0.,-16.30208940287342,-0.13010597859716533,0.,0,0,1.880651284478245,0.,0,0,3.7419384916502656,0.,0,0,0,0,0.,1.123165108235689,0,0,0.,-5.056194846282627,0,0,0.,-43.637129361886956,-0.5208835396746379,0.,0,0,5.526878202310464,0.,0,0,2.543756097428961,0.,0,0
-0.1817588855242731,0.,0,0,-1.4775626044277388,0.,0,0,-9.109234113719621,0.,0,0,0,0,0.,-1.0456027861893171,0,0,0.,-4.266487681507777,0,0,0.,-24.072417901254983,0.6217768761076287,0.,0,0,0.039833760063338275,0.,0,0,-10.724239248713346,0.,0,0,0,0,0.,-0.9326653141614435,0,0,0.,-8.805500615450516,0,0,0.,-39.79498132774452,0.6027411938470277,0.,0,0,2.4664102916303543,0.,0,0,-28.669375395285893,0.,0,0,0,0,0.,0.08894733886798067,0,0,0.,-27.824730328842094,0,0,0.,-82.12971220396648
0.,-0.1817588855242731,0,0,0.,-1.4775626044277388,0,0,0.,-9.109234113719621,0,0,0,0,1.0456027861893171,0.,0,0,4.266487681507777,0.,0,0,24.072417901254983,0.,0.,0.6217768761076287,0,0,0.,0.039833760063338275,0,0,0.,-10.724239248713346,0,0,0,0,0.9326653141614435,0.,0,0,8.805500615450516,0.,0,0,39.79498132774452,0.,0.,0.6027411938470277,0,0,0.,2.4664102916303543,0,0,0.,-28.669375395285893,0,0,0,0,-0.08894733886798067,0.,0,0,27.824730328842094,0.,0,0,82.12971220396648,0.
0,0,-1.4775626044277388,0.,0,0,-9.109234113719621,0.,0,0,-58.43080287073525,0.,0.,-1.2273616717135902,0,0,0.,-5.744050285935516,0,0,0.,-33.1816520149746,0,0,0,0,2.1310393324419725,0.,0,0,-2.19126388569779,0.,0,0,-89.74895632011348,0.,0.,0.9326653141614427,0,0,0.,-8.6859993352605,0,0,0.,-71.96769907388455,0,0,0,0,6.197071548276128,0.,0,0,6.552627066516166,0.,0,0,-258.7404021600735,0.,0.,3.102653308103122,0,0,0.,-15.492678870690327,0,0,0.,-225.47658918039593,0,0
0,0,0.,-1.4775626044277388,0,0,0.,-9.109234113719621,0,0,0.,-58.43080287073525,1.2273616717135902,0.,0,0,5.744050285935516,0.,0,0,33.1816520149746,0.,0,0,0,0,0.,2.1310393324419725,0,0,0.,-2.19126388569779,0,0,0.,-89.74895632011348,-0.9326653141614427,0.,0,0,8.6859993352605,0.,0,0,71.96769907388455,0.,0,0,0,0,0.,6.197071548276128,0,0,0.,6.552627066516166,0,0,0.,-258.7404021600735,-3.102653308103122,0.,0,0,15.492678870690327,0.,0,0,225.47658918039593,0.,0,0
-1.4775626044277388,0.,0,0,-9.109234113719621,0.,0,0,-58.43080287073525,0.,0,0,0,0,0.,-7.221612890363255,0,0,0.,-42.290886128694225,0,0,0.,-354.7779981173319,4.585762675869153,0.,0,0,9.29683668617324,0.,0,0,-23.385652290164273,0.,0,0,0,0,0.,-2.2928813379345776,0,0,0.,-78.54149073097796,0,0,0.,-824.0873227242536,2.466410291630356,0.,0,0,41.29662440755817,0.,0,0,29.13039413546494,0.,0,0,0,0,0.,15.492678870690327,0,0,0.,-192.7134538478151,0,0,0.,-2680.984175598048
0.,-1.4775626044277388,0,0,0.,-9.109234113719621,0,0,0.,-58.43080287073525,0,0,0,0,7.221612890363255,0.,0,0,42.290886128694225,0.,0,0,354.7779981173319,0.,0.,4.585762675869153,0,0,0.,9.29683668617324,0,0,0.,-23.385652290164273,0,0,0,0,2.2928813379345776,0.,0,0,78.54149073097796,0.,0,0,824.0873227242536,0.,0.,2.466410291630356,0,0,0.,41.29662440755817,0,0,0.,29.13039413546494,0,0,0,0,-15.492678870690327,0.,0,0,192.7134538478151,0.,0,0,2680.984175598048,0.
0,0,-9.109234113719621,0.,0,0,-58.43080287073525,0.,0,0,-393.2852145268075,0.,0.,-8.699175494790993,0,0,0.,-51.40012024241385,0,0,0.,-413.20880098806714,0,0,0,0,23.740062466899747,0.,0,0,61.19611996722418,0.,0,0,-223.3316860974155,0.,0.,11.46440668967287,0,0,0.,-50.65098067245822,0,0,0.,-894.2442795947463,0,0,0,0,50.46814975929652,0.,0,0,343.29635705937676,0.,0,0,246.99343370536008,0.,0.,27.824730328842037,0,0,0.,13.769668189975619,0,0,0.,-2535.332204920722,0,0
0,0,0.,-9.109234113719621,0,0,0.,-58.43080287073525,0,0,0.,-393.2852145268075,8.699175494790993,0.,0,0,51.40012024241385,0.,0,0,413.20880098806714,0.,0,0,0,0,0.,23.740062466899747,0,0,0.,61.19611996722418,0,0,0.,-223.3316860974155,-11.46440668967287,0.,0,0,50.65098067245822,0.,0,0,894.2442795947463,0.,0,0,0,0,0.,50.46814975929652,0,0,0.,343.29635705937676,0,0,0.,246.99343370536008,-27.824730328842037,0.,0,0,-13.769668189975619,0.,0,0,2535.332204920722,0.,0,0
0,0,0.,-0.45867232900304217,0,0,0.,-0.6820850151407709,0,0,0.,-1.3113624726522994,0.26021195719433055,0,0,0,-0.6013493345671505,0.,0,0,-3.0520240715482916,0.,0,0,0,0,0.,-0.6505298929858263,0,0,0.,-0.07660328077679364,0,0,0.,5.414133722994609,0.3472556931164251,0,0,0,-1.4789544637076162,0.,0,0,-5.362607969389801,0.,0,0,0,0,0.,-1.2153949259074879,0,0,0.,1.8678941162276164,0,0,0.,24.269283749520042,0.6163604620391223,0,0,0,-3.944006140517676,0.,0,0,-8.183253506729343,0.,0,0
0,0,0.45867232900304217,0.,0,0,0.6820850151407709,0.,0,0,1.3113624726522994,0.,0,0.26021195719433055,0,0,0.,-0.6013493345671505,0,0,0.,-3.0520240715482916,0,0,0,0,0.6505298929858263,0.,0,0,0.07660328077679364,0.,0,0,-5.414133722994609,0.,0,0.3472556931164251,0,0,0.,-1.4789544637076162,0,0,0.,-5.362607969389801,0,0,0,0,1.2153949259074879,0.,0,0,-1.8678941162276164,0.,0,0,-24.269283749520042,0.,0,0.6163604620391223,0,0,0.,-3.944006140517676,0,0,0.,-8.183253506729343,0,0
0.,-0.45867232900304217,0,0,0.,-0.6820850151407709,0,0,0.,-1.3113624726522994,0,0,0,0,-0.14267700556410828,0.,0,0,-2.369939056407521,0.,0,0,-17.613451875525723,0.,0.,-0.13010597859716522,0,0,0.,-1.2793019499110945,0,0,0.,-0.6899144201019745,0,0,0,0,0.47263521524986274,0.,0,0,-5.13279812705942,0.,0,0,-38.22299563889234,0.,0.,0.17362784655821262,0,0,0.,-4.047923738602848,0,0,0.,2.818851871960838,0,0,0,0,2.132968489019763,0.,0,0,-17.522724087867424,0.,0,0,-102.32727916146894,0.
0.45867232900304217,0.,0,0,0.6820850151407709,0.,0,0,1.3113624726522994,0.,0,0,0,0,0.,-0.14267700556410828,0,0,0.,-2.369939056407521,0,0,0.,-17.613451875525723,0.13010597859716522,0.,0,0,1.2793019499110945,0.,0,0,0.6899144201019745,0.,0,0,0,0,0.,0.47263521524986274,0,0,0.,-5.13279812705942,0,0,0.,-38.22299563889234,-0.17362784655821262,0.,0,0,4.047923738602848,0.,0,0,-2.818851871960838,0.,0,0,0,0,0.,2.132968489019763,0,0,0.,-17.522724087867424,0,0,0.,-102.32727916146894
0,0,0.,-0.6820850151407709,0,0,0.,-1.3113624726522994,0,0,0.,-5.853949673815741,0.3159953234389339,0.,0,0,-1.6878540412667498,0.,0,0,-16.30208940287342,0.,0,0,0,0,0.,-1.5646559610393111,0,0,0.,-5.429792532917015,0,0,0.,-7.190802521997668,0.8629531510413582,0.,0,0,-1.2948922773261362,0.,0,0,-36.15325237858642,0.,0,0,0,0,0.,-2.157382877603397,0,0,0.,-17.712340636276842,0,0,0.,5.144546519807449,1.264829256228699,0.,0,0,2.716894605146816,0.,0,0,-116.42153852127313,0.,0,0
0,0,0.6820850151407709,0.,0,0,1.3113624726522994,0.,0,0,5.853949673815741,0.,0.,0.3159953234389339,0,0,0.,-1.6878540412667498,0,0,0.,-16.30208940287342,0,0,0,0,1.5646559610393111,0.,0,0,5.429792532917015,0.,0,0,7.190802521997668,0.,0.,0.8629531510413582,0,0,0.,-1.2948922773261362,0,0,0.,-36.15325237858642,0,0,0,0,2.157382877603397,0.,0,0,17.712340636276842,0.,0,0,-5.144546519807449,0.,0.,1.264829256228699,0,0,0.,2.716894605146816,0,0,0.,-116.42153852127313,0,0
0.,-0.6820850151407709,0,0,0.,-1.3113624726522994,0,0,0.,-5.853949673815741,0,0,0,0,-1.005769026125979,0.,0,0,-14.990726930221122,0.,0,0,-161.96621002387843,0.,0.,-0.9326653141614435,0,0,0.,-8.805500615450516,0,0,0.,-39.79498132774452,0,0,0,0,3.399075605791797,0.,0,0,-19.86387477983537,0.,0,0,-378.1253461433069,0.,0.,1.2944297265620346,0,0,0.,-22.891909745581394,0,0,0.,-139.46846299453824,0,0,0,0,13.503808993163801,0.,0,0,-27.85983533988889,0.,0,0,-1244.8187503043973,0.
0.6820850151407709,0.,0,0,1.3113624726522994,0.,0,0,5.853949673815741,0.,0,0,0,0,0.,-1.005769026125979,0,0,0.,-14.990726930221122,0,0,0.,-161.96621002387843,0.9326653141614435,0.,0,0,8.805500615450516,0.,0,0,39.79498132774452,0.,0,0,0,0,0.,3.399075605791797,0,0,0.,-19.86387477983537,0,0,0.,-378.1253461433069,-1.2944297265620346,0.,0,0,22.891909745581394,0.,0,0,139.46846299453824,0.,0,0,0,0,0.,13.503808993163801,0,0,0.,-27.85983533988889,0,0,0.,-1244.8187503043973
0,0,0.,-1.3113624726522994,0,0,0.,-5.853949673815741,0,0,0.,-121.0547866343909,-0.32368401098520794,0.,0,0,-13.679364457568823,0.,0,0,-156.11226035006268,0.,0,0,0,0,0.,-10.817038667702473,0,0,0.,-69.77643518818677,0,0,0.,-465.09149744379954,6.197071548276128,0.,0,0,6.552627066516166,0.,0,0,-258.7404021600735,0.,0,0,0,0,0.,-9.295607322414199,0,0,0.,-218.92396211387975,0,0,0.,-1646.0225669577542,7.031660360353619,0.,0,0,86.59971338801807,0.,0,0,-547.4764353317059,0.,0,0
0,0,1.3113624726522994,0.,0,0,5.853949673815741,0.,0,0,121.0547866343909,0.,0.,-0.32368401098520794,0,0,0.,-13.679364457568823,0,0,0.,-156.11226035006268,0,0,0,0,10.817038667702473,0.,0,0,69.77643518818677,0.,0,0,465.09149744379954,0.,0.,6.197071548276128,0,0,0.,6.552627066516166,0,0,0.,-258.7404021600735,0,0,0,0,9.295607322414199,0.,0,0,218.92396211387975,0.,0,0,1646.0225669577542,0.,0.,7.031660360353619,0,0,0.,86.59971338801807,0,0,0.,-547.4764353317059,0,0
0.,-1.3113624726522994,0,0,0.,-5.853949673815741,0,0,0.,-121.0547866343909,0,0,0,0,-12.368001984916525,0.,0,0,-150.25831067624694,0.,0,0,-1997.2216766840752,0.,0.,-11.464406689672888,0,0,0.,-97.13516410332439,0,0,0.,-777.3160181439251,0,0,0,0,39.00374306962361,0.,0,0,-49.41109659551307,0.,0,0,-3873.4431799159047,0.,0.,15.492678870690327,0,0,0.,-192.7134538478151,0,0,0.,-2680.984175598048,0,0,0,0,133.07775000008905,0.,0,0,547.1433752376919,0.,0,0,-9782.922911839756,0.
1.3113624726522994,0.,0,0,5.853949673815741,0.,0,0,121.0547866343909,0.,0,0,0,0,0.,-12.368001984916525,0,0,0.,-150.25831067624694,0,0,0.,-1997.2216766840752,11.464406689672888,0.,0,0,97.13516410332439,0.,0,0,777.3160181439251,0.,0,0,0,0,0.,39.00374306962361,0,0,0.,-49.41109659551307,0,0,0.,-3873.4431799159047,-15.492678870690327,0.,0,0,192.7134538478151,0.,0,0,2680.984175598048,0.,0,0,0,0,0.,133.07775000008905,0,0,0.,547.1433752376919,0,0,0.,-9782.922911839756
0.26021195719433055,0,0,0,-0.6013493345671505,0.,0,0,-3.0520240715482916,0.,0,0,0,0,0.,-0.6505298929858263,0,0,0.,-0.07660328077679364,0,0,0.,5.414133722994609,0.3472556931164251,0,0,0,-1.4789544637076162,0.,0,0,-5.362607969389801,0.,0,0,0,0,0.,-1.2153949259074879,0,0,0.,1.8678941162276164,0,0,0.,24.269283749520042,0.6163604620391223,0,0,0,-3.944006140517676,0.,0,0,-8.183253506729343,0.,0,0,0,0,0.,-2.7736220791760506,0,0,0.,9.489865564319068,0,0,0.,80.40343178386776
